,Edition,frequency,text
24184,23,3.0,enrol
24185,23,3.0,century
24186,23,3.0,focusing
24187,23,3.0,pipelines
24188,23,3.0,blended
24189,23,3.0,observed
24190,23,3.0,unemployable
24191,23,3.0,cultural
24192,23,3.0,stigma
24193,23,3.0,attached
24194,23,3.0,mechanized
24195,23,3.0,actual
24196,23,3.0,daily
24197,23,3.0,leavers
24198,23,3.0,remaining
24199,23,3.0,bridging
24200,23,3.0,plug
24201,23,3.0,prevent
24202,23,3.0,allocated
24203,23,3.0,creativity
24204,23,3.0,specialized
24205,23,3.0,tools
24206,23,3.0,modern
24207,23,3.0,particularly
24208,23,3.0,union
24209,23,3.0,terms
24210,23,3.0,inherent
24211,23,3.0,main
24212,23,3.0,reason
24213,23,3.0,alternatives
24214,23,3.0,start-up
24215,23,3.0,enforcing
24216,23,3.0,structured
24217,23,3.0,stable
24218,23,3.0,investable
24219,23,3.0,instruments
24220,23,3.0,concentration
24221,23,3.0,high-interest
24222,23,3.0,unaffordable
24223,23,3.0,instead
24224,23,3.0,undertake
24225,23,3.0,tractor
24226,23,3.0,person/group/msme
24227,23,3.0,qualify
24228,23,3.0,reviewing
24229,23,3.0,mitigate
24230,23,3.0,allows
24231,23,3.0,savings
24232,23,3.0,dbn
24233,23,3.0,latest
24234,23,3.0,tailored
24235,23,3.0,begin
24236,23,3.0,supported
24237,23,3.0,comprising
24238,23,3.0,competition
24239,23,3.0,practice
24240,23,3.0,hearings
24241,23,3.0,cause
24242,23,3.0,welcome
24243,23,3.0,appreciate
24244,23,3.0,expended
24245,23,3.0,novo
24246,23,3.0,select
24247,23,3.0,identifying
24248,23,3.0,vulnerable
24249,23,3.0,populations
24250,23,3.0,actively
24251,23,3.0,realize
24252,23,3.0,strengthens
24253,23,3.0,mobility
24254,23,3.0,democratic
24255,23,3.0,deescalate
24256,23,3.0,threats
24257,23,3.0,equitable
24258,23,3.0,provides
24259,23,3.0,included
24260,23,3.0,tend
24261,23,3.0,wrong
24262,23,3.0,never
24263,23,3.0,unrealistic
24264,23,3.0,inception
24265,23,3.0,linkage
24266,23,3.0,deepen
24267,23,3.0,exclusion
24268,23,3.0,regulators
24269,23,3.0,dissatisfaction
24270,23,3.0,affairs
24271,23,3.0,facing
24272,23,3.0,conversations
24273,23,3.0,failures
24274,23,3.0,backed
24275,23,3.0,placed
24276,23,3.0,matters
24277,23,3.0,religion
24278,23,3.0,putting
24279,23,3.0,identity
24280,23,3.0,economics
24281,23,3.0,functioning
24282,23,3.0,functional
24283,23,3.0,tight
24284,23,3.0,released
24285,23,3.0,recalled
24286,23,3.0,emphasized
24287,23,3.0,actualization
24288,23,3.0,gathered
24289,23,3.0,-ing
24290,23,3.0,udo
24291,23,3.0,regard
24292,23,3.0,spending
24293,23,3.0,labs
24294,23,3.0,bringing
24295,23,3.0,we™re
24296,23,3.0,quota
24297,23,3.0,cross
24298,23,3.0,broken
24299,23,3.0,heart
24300,23,3.0,acha
24301,23,3.0,slowed
24302,23,3.0,reducing
24303,23,3.0,highest
24304,23,3.0,recognized
24305,23,3.0,accelerating
24306,23,3.0,annually
24307,23,3.0,external
24308,23,3.0,application
24309,23,3.0,reality
24310,23,3.0,continuous
24311,23,3.0,double
24312,23,3.0,day
24313,23,3.0,segment
24314,23,3.0,borders
24315,23,3.0,regarding
24316,23,3.0,audience
24317,23,3.0,nexim
24318,23,3.0,elumelu
24319,23,3.0,produces
24320,23,3.0,start-
24321,23,3.0,extent
24322,23,3.0,entire
24323,23,3.0,deputy
24324,23,3.0,ogun
24325,23,3.0,facilitated
24326,23,3.0,changes
24327,23,3.0,bureaucracies
24328,23,3.0,equipped
24329,23,3.0,organized
24330,23,3.0,secretariat
24331,23,3.0,involved
24332,23,3.0,exercise
24333,23,3.0,upgrade
24334,23,3.0,ambiguity
24335,23,3.0,guidelines
24336,23,3.0,transforming
24337,23,3.0,activity
24338,23,3.0,organization
24339,23,3.0,dissemination
24340,23,3.0,imported
24341,23,3.0,post-harvest
24342,23,3.0,silos
24343,23,3.0,consultation
24344,23,3.0,stage
24345,23,3.0,risks
24346,23,3.0,single-digit
24347,23,3.0,facility
24348,23,3.0,aggregation
24349,23,3.0,hence
24350,23,3.0,ramp
24351,23,3.0,related
24352,23,3.0,warehouse
24353,23,3.0,alignment
24354,23,3.0,waivers
24355,23,3.0,commitments
24356,23,3.0,diversify
24357,23,3.0,derive
24358,23,3.0,independence
24359,23,3.0,targeted
24360,23,3.0,incentivize
24361,23,3.0,sdgs
24362,23,3.0,privatization
24363,23,3.0,managing
24364,23,3.0,concessioning
24365,23,3.0,maintain
24366,23,3.0,payments
24367,23,3.0,expansion
24368,23,3.0,sector-led
24369,23,3.0,effect
24370,23,3.0,change
24371,23,3.0,strict
24372,23,3.0,short
24373,23,3.0,associated
24374,23,3.0,agreement
24375,23,3.0,ensures
24376,23,3.0,achieving
24377,23,3.0,operationalise
24378,23,3.0,budgetary
24379,23,3.0,transparent
24380,23,3.0,socio-economic
24381,23,3.0,brazil
24382,23,3.0,questions
24383,23,3.0,empowering
24384,23,3.0,capitalizing
24385,23,3.0,phones
24386,23,3.0,media
24387,23,3.0,lower
24388,23,3.0,greatly
24389,23,3.0,coverage
24390,23,3.0,public/private
24391,23,3.0,recommended
24392,23,3.0,afford
24393,23,3.0,gainfully
24394,23,3.0,link
24395,23,3.0,ubec
24396,23,3.0,recognize
24397,23,3.0,possible
24398,23,3.0,recognizes
24399,23,3.0,wi-fi
24400,23,3.0,re-enact
24401,23,3.0,missions
24402,23,3.0,restructure
24403,23,3.0,adults
24404,23,3.0,viability
24405,23,3.0,experiences
24406,23,3.0,regulator
24407,23,3.0,kpis
24408,23,3.0,lot
24409,23,3.0,literacy
24410,23,3.0,insurers
24411,23,3.0,naicom
24412,23,3.0,atiku
24413,23,3.0,sambo
24414,23,3.0,shola
24415,23,3.0,akinlade
24416,23,3.0,bunmi
24417,23,3.0,consultant
24418,23,3.0,brand
24419,23,3.0,continental
24420,23,3.0,?strategic
24421,23,3.0,ayo
24422,23,3.0,marketing
24423,23,3.0,ade
24424,23,3.0,conflict
24425,23,3.0,contributes
24426,23,3.0,staples
24427,23,3.0,substitution
24428,23,3.0,curb
24429,23,3.0,grassroots
24430,23,3.0,simultaneously
24431,23,3.0,physical
24432,23,3.0,airports
24433,23,3.0,deployed
24434,23,3.0,icrc
24435,23,3.0,cut
24436,23,3.0,buyers
24437,23,3.0,responsibility
24438,23,3.0,concessions
24439,23,3.0,speedily
24440,23,3.0,ibadan
24441,23,3.0,fast
24442,23,3.0,point
24443,23,3.0,emergency
24444,23,3.0,protectionist
24445,23,3.0,status
24446,23,3.0,roadmap
24447,23,3.0,gov
24448,23,3.0,fed
24449,23,3.0,ment
24450,23,3.0,hardware
24451,23,3.0,sti
24452,23,3.0,incomplete
24453,23,3.0,disbursement
24454,23,3.0,crowd-funding
24455,23,3.0,investor
24456,23,3.0,boundary
24457,23,3.0,mda
24458,23,3.0,fiiro
24459,23,3.0,patents
24460,23,3.0,sub-region
24461,23,3.0,realities
24462,23,3.0,interim
24463,23,3.0,ibukun
24464,23,3.0,tayo
24465,23,3.0,aduloju
24466,23,3.0,affecting
24467,23,3.0,ijeoma
24468,23,3.0,worker
24469,23,3.0,schools
24470,23,3.0,toogun
24471,23,3.0,siemens
24472,23,3.0,so-young
24473,23,3.0,ceo/founder
24474,23,3.0,raising
24475,23,3.0,alhaji
24476,23,3.0,manager
24477,23,3.0,usman
24478,23,3.0,commissioner
24479,23,3.0,gmd
24480,23,3.0,abdullahi
24481,23,3.0,aliyu
24482,23,3.0,daniel
24483,23,3.0,austin
24484,23,3.0,alliance
24485,23,3.0,fbn
24486,23,3.0,fellow
24487,23,3.0,ssa
24488,23,3.0,mallam
24489,23,3.0,dg/ceo
24490,23,3.0,foods
24491,23,3.0,pitch
24492,23,3.0,jury
24493,23,3.0,venture
24494,23,3.0,minutes
24495,23,3.0,environmental
24496,23,3.0,cerase
24497,23,3.0,founder
24498,23,3.0,olayemi
24499,23,3.0,ojo
24500,23,3.0,sub-committeenesg
24501,23,2.0,reproduced
24502,23,2.0,permission
24503,23,2.0,avenue
24504,23,2.0,believe
24505,23,2.0,statements
24506,23,2.0,projections
24507,23,2.0,respect
24508,23,2.0,variables
24509,23,2.0,recipient
24510,23,2.0,relation
24511,23,2.0,contained
24512,23,2.0,herein
24513,23,2.0,written
24514,23,2.0,copy
24515,23,2.0,whose
24516,23,2.0,spoken
24517,23,2.0,word
24518,23,2.0,poetry
24519,23,2.0,capital?
24520,23,2.0,legislations?
24521,23,2.0,jpc
24522,23,2.0,coc
24523,23,2.0,sub-committee
24524,23,2.0,transcorp
24525,23,2.0,hilton
24526,23,2.0,expressing
24527,23,2.0,anger
24528,23,2.0,failing
24529,23,2.0,theme
24530,23,2.0,concerted
24531,23,2.0,collective
24532,23,2.0,muhammadu
24533,23,2.0,buhari
24534,23,2.0,declared
24535,23,2.0,?think
24536,23,2.0,nesg™s
24537,23,2.0,explored
24538,23,2.0,connect
24539,23,2.0,looking
24540,23,2.0,actualising
24541,23,2.0,overwhelming
24542,23,2.0,inclusiveness
24543,23,2.0,widespread
24544,23,2.0,emerge
24545,23,2.0,vast
24546,23,2.0,mineral
24547,23,2.0,stay
24548,23,2.0,nothing
24549,23,2.0,concluding
24550,23,2.0,responsibilities
24551,23,2.0,mainstream
24552,23,2.0,condition
24553,23,2.0,unaware
24554,23,2.0,approximately
24555,23,2.0,constraint
24556,23,2.0,localizing
24557,23,2.0,components
24558,23,2.0,duplications
24559,23,2.0,checks
24560,23,2.0,slows
24561,23,2.0,deters
24562,23,2.0,inbound
24563,23,2.0,unbundling
24564,23,2.0,privatised
24565,23,2.0,recapitalisation
24566,23,2.0,presidency
24567,23,2.0,resolving
24568,23,2.0,structurally
24569,23,2.0,plague
24570,23,2.0,manpower
24571,23,2.0,indicator
24572,23,2.0,coaching
24573,23,2.0,finally
24574,23,2.0,streamlined
24575,23,2.0,initiating
24576,23,2.0,fortunately
24577,23,2.0,bank™s
24578,23,2.0,ranking
24579,23,2.0,factories
24580,23,2.0,forms
24581,23,2.0,encouraging
24582,23,2.0,courses
24583,23,2.0,acknowledges
24584,23,2.0,engineers
24585,23,2.0,programming
24586,23,2.0,headcount
24587,23,2.0,reductions
24588,23,2.0,machines
24589,23,2.0,solving
24590,23,2.0,scenario
24591,23,2.0,monitoring/evaluation
24592,23,2.0,replication
24593,23,2.0,professions
24594,23,2.0,becoming
24595,23,2.0,reward
24596,23,2.0,memorizing
24597,23,2.0,foreigners
24598,23,2.0,boast
24599,23,2.0,absorptive
24600,23,2.0,present
24601,23,2.0,complicated
24602,23,2.0,percentage
24603,23,2.0,clusters/high
24604,23,2.0,ssce
24605,23,2.0,proceed
24606,23,2.0,leaving
24607,23,2.0,unaccounted
24608,23,2.0,exercised
24609,23,2.0,wider
24610,23,2.0,focuses
24611,23,2.0,advocates
24612,23,2.0,reinventing
24613,23,2.0,wheel
24614,23,2.0,standardize
24615,23,2.0,empathy
24616,23,2.0,scenarios
24617,23,2.0,predictable
24618,23,2.0,boi
24619,23,2.0,innovate
24620,23,2.0,era
24621,23,2.0,ranks
24622,23,2.0,recommends
24623,23,2.0,knowing
24624,23,2.0,subsidies
24625,23,2.0,accreditation
24626,23,2.0,today™s
24627,23,2.0,indicate
24628,23,2.0,successfully
24629,23,2.0,exposure
24630,23,2.0,optimised
24631,23,2.0,correlating
24632,23,2.0,affect
24633,23,2.0,high-risk
24634,23,2.0,premiums
24635,23,2.0,assigned
24636,23,2.0,benchmark
24637,23,2.0,risk-free
24638,23,2.0,claiming
24639,23,2.0,liens
24640,23,2.0,foreclosing
24641,23,2.0,mortgages
24642,23,2.0,worth
24643,23,2.0,unregistered
24644,23,2.0,adverse
24645,23,2.0,captured
24646,23,2.0,volumes
24647,23,2.0,amounts
24648,23,2.0,depositors™
24649,23,2.0,safer
24650,23,2.0,attracts
24651,23,2.0,note
24652,23,2.0,fail
24653,23,2.0,demonstrate
24654,23,2.0,receipts
24655,23,2.0,crowding
24656,23,2.0,heavily
24657,23,2.0,narrowed
24658,23,2.0,stages
24659,23,2.0,intermittent
24660,23,2.0,spikes
24661,23,2.0,coupled
24662,23,2.0,harsh
24663,23,2.0,inhibit
24664,23,2.0,msmes™
24665,23,2.0,utilities
24666,23,2.0,navigating
24667,23,2.0,resolve
24668,23,2.0,risk-sharing
24669,23,2.0,repayments
24670,23,2.0,investible
24671,23,2.0,closing
24672,23,2.0,transmuted
24673,23,2.0,urged
24674,23,2.0,long-
24675,23,2.0,positions
24676,23,2.0,appropriately
24677,23,2.0,peculiarities
24678,23,2.0,department
24679,23,2.0,dfid
24680,23,2.0,acts
24681,23,2.0,nassber™s
24682,23,2.0,delivered
24683,23,2.0,committees
24684,23,2.0,passing
24685,23,2.0,either
24686,23,2.0,senate
24687,23,2.0,representatives
24688,23,2.0,exacerbated
24689,23,2.0,implication
24690,23,2.0,wasted
24691,23,2.0,quite
24692,23,2.0,assumed
24693,23,2.0,synonymous
24694,23,2.0,bribery
24695,23,2.0,utilize
24696,23,2.0,champion
24697,23,2.0,militates
24698,23,2.0,populated
24699,23,2.0,supervise
24700,23,2.0,enrolment
24701,23,2.0,rolled
24702,23,2.0,save
24703,23,2.0,proposing
24704,23,2.0,relates
24705,23,2.0,hasten
24706,23,2.0,expanding
24707,23,2.0,arbitrator
24708,23,2.0,distributor
24709,23,2.0,trickle
24710,23,2.0,statutory
24711,23,2.0,atmosphere
24712,23,2.0,acquired
24713,23,2.0,salary
24714,23,2.0,display
24715,23,2.0,motive
24716,23,2.0,studies
24717,23,2.0,lifted
24718,23,2.0,imposes
24719,23,2.0,resort
24720,23,2.0,command
24721,23,2.0,dynamics
24722,23,2.0,perception
24723,23,2.0,religious
24724,23,2.0,federating
24725,23,2.0,considerations
24726,23,2.0,enhances
24727,23,2.0,investment/capital
24728,23,2.0,legislating
24729,23,2.0,apparent
24730,23,2.0,attempt
24731,23,2.0,allowed
24732,23,2.0,developmental
24733,23,2.0,palpable
24734,23,2.0,tension
24735,23,2.0,serious
24736,23,2.0,semblance
24737,23,2.0,underscore
24738,23,2.0,removing
24739,23,2.0,obstacles
24740,23,2.0,division
24741,23,2.0,installations
24742,23,2.0,maxim
24743,23,2.0,?every
24744,23,2.0,irrespective
24745,23,2.0,status?
24746,23,2.0,dignity
24747,23,2.0,overriding
24748,23,2.0,constructed
24749,23,2.0,happen
24750,23,2.0,ensues
24751,23,2.0,mobilized
24752,23,2.0,designed
24753,23,2.0,includes
24754,23,2.0,constitute
24755,23,2.0,defending
24756,23,2.0,scarce
24757,23,2.0,maintains
24758,23,2.0,refuses
24759,23,2.0,dividend
24760,23,2.0,soon
24761,23,2.0,recommendation
24762,23,2.0,summits
24763,23,2.0,measured
24764,23,2.0,rise
24765,23,2.0,remained
24766,23,2.0,another
24767,23,2.0,medium-sized
24768,23,2.0,deepened
24769,23,2.0,gathering
24770,23,2.0,con
24771,23,2.0,contraction
24772,23,2.0,contributed
24773,23,2.0,recorded
24774,23,2.0,sets
24775,23,2.0,assured
24776,23,2.0,weeks
24777,23,2.0,eco
24778,23,2.0,socioeconomic
24779,23,2.0,turned
24780,23,2.0,hausas
24781,23,2.0,igbos
24782,23,2.0,says
24783,23,2.0,character
24784,23,2.0,settlers
24785,23,2.0,indigenes
24786,23,2.0,can™t
24787,23,2.0,he™s
24788,23,2.0,wait
24789,23,2.0,every
24790,23,2.0,unless
24791,23,2.0,you™re
24792,23,2.0,native
24793,23,2.0,stand
24794,23,2.0,foundation
24795,23,2.0,see
24796,23,2.0,journey
24797,23,2.0,accept
24798,23,2.0,feet
24799,23,2.0,wall
24800,23,2.0,holding
24801,23,2.0,contextthe
24802,23,2.0,emerging
24803,23,2.0,conflicts
24804,23,2.0,kenya
24805,23,2.0,death
24806,23,2.0,compounded
24807,23,2.0,projected
24808,23,2.0,blueprint
24809,23,2.0,momentum
24810,23,2.0,restored
24811,23,2.0,recovering
24812,23,2.0,occupies
24813,23,2.0,-ment
24814,23,2.0,sec
24815,23,2.0,bigger
24816,23,2.0,determined
24817,23,2.0,naira
24818,23,2.0,lays
24819,23,2.0,returned
24820,23,2.0,continuously
24821,23,2.0,almost
24822,23,2.0,preventing
24823,23,2.0,additional
24824,23,2.0,eligible
24825,23,2.0,directives
24826,23,2.0,break
24827,23,2.0,participating
24828,23,2.0,gauge
24829,23,2.0,introduced
24830,23,2.0,permits
24831,23,2.0,entry
24832,23,2.0,employed
24833,23,2.0,feeding
24834,23,2.0,rapidly
24835,23,2.0,clinics
24836,23,2.0,helped
24837,23,2.0,thousand
24838,23,2.0,indication
24839,23,2.0,john
24840,23,2.0,kadaria
24841,23,2.0,obvious
24842,23,2.0,inadequacy
24843,23,2.0,spent
24844,23,2.0,leveraged
24845,23,2.0,populace
24846,23,2.0,generated
24847,23,2.0,borderless
24848,23,2.0,add
24849,23,2.0,innovates
24850,23,2.0,choice
24851,23,2.0,?make
24852,23,2.0,know
24853,23,2.0,assurance
24854,23,2.0,settled
24855,23,2.0,ups
24856,23,2.0,large-
24857,23,2.0,successful
24858,23,2.0,youthful
24859,23,2.0,heirs
24860,23,2.0,ones
24861,23,2.0,expectations
24862,23,2.0,simple
24863,23,2.0,ngf
24864,23,2.0,yetunde
24865,23,2.0,laoye
24866,23,2.0,jaiyeola
24867,23,2.0,lanre
24868,23,2.0,akinbo
24869,23,2.0,successive
24870,23,2.0,irrelevant
24871,23,2.0,nature
24872,23,2.0,felt
24873,23,2.0,taxations
24874,23,2.0,operate
24875,23,2.0,co-
24876,23,2.0,basically
24877,23,2.0,constitutional
24878,23,2.0,relating
24879,23,2.0,occupancy
24880,23,2.0,hesitant
24881,23,2.0,disconnect
24882,23,2.0,projection
24883,23,2.0,practical
24884,23,2.0,transitions
24885,23,2.0,introduce
24886,23,2.0,parameters
24887,23,2.0,one-stop
24888,23,2.0,anyone
24889,23,2.0,biennial
24890,23,2.0,mining
24891,23,2.0,charge
24892,23,2.0,regional/sub-national
24893,23,2.0,arrangements
24894,23,2.0,parties
24895,23,2.0,interrogate
24896,23,2.0,date
24897,23,2.0,weights
24898,23,2.0,consequence
24899,23,2.0,cognizance
24900,23,2.0,gender
24901,23,2.0,?building
24902,23,2.0,alike
24903,23,2.0,incubating
24904,23,2.0,earnings
24905,23,2.0,banks™
24906,23,2.0,channel
24907,23,2.0,hamper
24908,23,2.0,limiting
24909,23,2.0,sell
24910,23,2.0,linking
24911,23,2.0,quantity
24912,23,2.0,farm
24913,23,2.0,neighbouring
24914,23,2.0,ineffective
24915,23,2.0,disorganized
24916,23,2.0,institutionalization
24917,23,2.0,avert
24918,23,2.0,consult
24919,23,2.0,widely
24920,23,2.0,impacts
24921,23,2.0,flow
24922,23,2.0,repayment
24923,23,2.0,timely
24924,23,2.0,prioritise
24925,23,2.0,ensured
24926,23,2.0,examples
24927,23,2.0,permit
24928,23,2.0,nirsal
24929,23,2.0,moving
24930,23,2.0,bid
24931,23,2.0,monetising
24932,23,2.0,award
24933,23,2.0,?harnessing
24934,23,2.0,lng
24935,23,2.0,incorporated
24936,23,2.0,eliminate
24937,23,2.0,utilization
24938,23,2.0,substantial
24939,23,2.0,allocation
24940,23,2.0,mini-grid
24941,23,2.0,holiday
24942,23,2.0,willing
24943,23,2.0,expanded
24944,23,2.0,monetization
24945,23,2.0,know-how
24946,23,2.0,additionally
24947,23,2.0,?deepening
24948,23,2.0,consequently
24949,23,2.0,bonds
24950,23,2.0,insights
24951,23,2.0,translating
24952,23,2.0,far
24953,23,2.0,collectively
24954,23,2.0,sometimes
24955,23,2.0,desire
24956,23,2.0,maintenance
24957,23,2.0,privatisation
24958,23,2.0,streams
24959,23,2.0,divestments
24960,23,2.0,generating
24961,23,2.0,serve
24962,23,2.0,mobilization
24963,23,2.0,involvement
24964,23,2.0,promises
24965,23,2.0,aligning
24966,23,2.0,human-capital
24967,23,2.0,budgeting
24968,23,2.0,sensitize
24969,23,2.0,mainstreaming
24970,23,2.0,details
24971,23,2.0,preparation
24972,23,2.0,appear
24973,23,2.0,left
24974,23,2.0,aware
24975,23,2.0,measurement
24976,23,2.0,enough
24977,23,2.0,compliant
24978,23,2.0,tracked
24979,23,2.0,respective
24980,23,2.0,fragmented
24981,23,2.0,teams
24982,23,2.0,conceptualization
24983,23,2.0,cumulative
24984,23,2.0,frequent
24985,23,2.0,existence
24986,23,2.0,implications
24987,23,2.0,furthermore
24988,23,2.0,transform
24989,23,2.0,rest
24990,23,2.0,sub-saharan
24991,23,2.0,found
24992,23,2.0,hospitals
24993,23,2.0,medicine
24994,23,2.0,beds
24995,23,2.0,travel
24996,23,2.0,abroad
24997,23,2.0,?job
24998,23,2.0,removed
24999,23,2.0,blended-learning
25000,23,2.0,graduate
25001,23,2.0,primarily
25002,23,2.0,teachers
25003,23,2.0,connectivity
25004,23,2.0,low-quality
25005,23,2.0,customers
25006,23,2.0,paint
25007,23,2.0,painters
25008,23,2.0,engaged
25009,23,2.0,feed
25010,23,2.0,massive
25011,23,2.0,foster
25012,23,2.0,apply
25013,23,2.0,contents
25014,23,2.0,wide
25015,23,2.0,city
25016,23,2.0,internationally
25017,23,2.0,facilitating
25018,23,2.0,devices
25019,23,2.0,applied
25020,23,2.0,integrate
25021,23,2.0,just-in-time
25022,23,2.0,tap
25023,23,2.0,sizable
25024,23,2.0,non-existent
25025,23,2.0,pressure
25026,23,2.0,double-digit
25027,23,2.0,trust
25028,23,2.0,midwife
25029,23,2.0,skey
25030,23,2.0,short-term
25031,23,2.0,impacted
25032,23,2.0,?enabling
25033,23,2.0,documentation
25034,23,2.0,kyc
25035,23,2.0,much
25036,23,2.0,claims
25037,23,2.0,inaccessible
25038,23,2.0,unavailable
25039,23,2.0,deregulation
25040,23,2.0,disincentives
25041,23,2.0,cbn-supervised
25042,23,2.0,atms
25043,23,2.0,courts
25044,23,2.0,accessed
25045,23,2.0,publish
25046,23,2.0,vision/
25047,23,2.0,incorporate
25048,23,2.0,levy
25049,23,2.0,nysc
25050,23,2.0,modify
25051,23,2.0,act/
25052,23,2.0,cita
25053,23,2.0,run
25054,23,2.0,pensions
25055,23,2.0,alternate
25056,23,2.0,clarity
25057,23,2.0,attain
25058,23,2.0,ambition
25059,23,2.0,overshadow
25060,23,2.0,encourages
25061,23,2.0,volunteer
25062,23,2.0,valuable
25063,23,2.0,innate
25064,23,2.0,managerial
25065,23,2.0,computer
25066,23,2.0,inspiration
25067,23,2.0,paystack
25068,23,2.0,otegbade
25069,23,2.0,wednesday
25070,23,2.0,reasons
25071,23,2.0,meant
25072,23,2.0,heavy
25073,23,2.0,ayeyemi
25074,23,2.0,kamar
25075,23,2.0,bakrin
25076,23,2.0,okpanachi
25077,23,2.0,cliff
25078,23,2.0,ayozie
25079,23,2.0,aggregate
25080,23,2.0,associations
25081,23,2.0,low-cost
25082,23,2.0,along
25083,23,2.0,lines
25084,23,2.0,aggregating
25085,23,2.0,farmer
25086,23,2.0,off-taker
25087,23,2.0,ecobank
25088,23,2.0,transnational
25089,23,2.0,inc
25090,23,2.0,scaling
25091,23,2.0,?low
25092,23,2.0,advent
25093,23,2.0,alluvial
25094,23,2.0,soil
25095,23,2.0,fundamental
25096,23,2.0,drawn
25097,23,2.0,seeing
25098,23,2.0,elements
25099,23,2.0,maximum
25100,23,2.0,nddc
25101,23,2.0,contribution
25102,23,2.0,conduct
25103,23,2.0,?unlocking
25104,23,2.0,indicates
25105,23,2.0,stock
25106,23,2.0,bridges
25107,23,2.0,waterways
25108,23,2.0,tin
25109,23,2.0,mou
25110,23,2.0,npa
25111,23,2.0,principal
25112,23,2.0,opens
25113,23,2.0,standardized
25114,23,2.0,endeavour
25115,23,2.0,binding
25116,23,2.0,concession
25117,23,2.0,allied
25118,23,2.0,empowered
25119,23,2.0,carry
25120,23,2.0,compensation
25121,23,2.0,completion
25122,23,2.0,harcourt
25123,23,2.0,charges
25124,23,2.0,ncp/bpe
25125,23,2.0,assume
25126,23,2.0,sole
25127,23,2.0,foreclosure
25128,23,2.0,kano
25129,23,2.0,expressway
25130,23,2.0,pipeline
25131,23,2.0,sovereign
25132,23,2.0,subsidize
25133,23,2.0,infrastructures
25134,23,2.0,represents
25135,23,2.0,days
25136,23,2.0,ministries
25137,23,2.0,india
25138,23,2.0,standardisation
25139,23,2.0,experienced
25140,23,2.0,dwindling
25141,23,2.0,rising
25142,23,2.0,unexploited
25143,23,2.0,cement
25144,23,2.0,stood
25145,23,2.0,nations
25146,23,2.0,unexplored
25147,23,2.0,orderly
25148,23,2.0,highlight
25149,23,2.0,instituting
25150,23,2.0,csr
25151,23,2.0,ideology
25152,23,2.0,operators™
25153,23,2.0,infant
25154,23,2.0,nigeriaissues
25155,23,2.0,tourism
25156,23,2.0,transit
25157,23,2.0,least
25158,23,2.0,diagnostic
25159,23,2.0,ernment
25160,23,2.0,lifestyle
25161,23,2.0,clear-cut
25162,23,2.0,broadcast
25163,23,2.0,broadcasting
25164,23,2.0,attracting
25165,23,2.0,hitherto
25166,23,2.0,cuts
25167,23,2.0,sector™s
25168,23,2.0,partici
25169,23,2.0,organise
25170,23,2.0,truck
25171,23,2.0,incorporation
25172,23,2.0,?science
25173,23,2.0,indigenous
25174,23,2.0,egrp
25175,23,2.0,spur
25176,23,2.0,reliance
25177,23,2.0,advances
25178,23,2.0,quantum
25179,23,2.0,discoveries
25180,23,2.0,evaluate
25181,23,2.0,inventors
25182,23,2.0,effectiveness
25183,23,2.0,channelling
25184,23,2.0,face
25185,23,2.0,academic
25186,23,2.0,revisit
25187,23,2.0,waste
25188,23,2.0,coding
25189,23,2.0,bodies
25190,23,2.0,institute
25191,23,2.0,topic
25192,23,2.0,game
25193,23,2.0,desk
25194,23,2.0,non-
25195,23,2.0,zero
25196,23,2.0,-ments
25197,23,2.0,confronted
25198,23,2.0,brought
25199,23,2.0,pol
25200,23,2.0,-icies
25201,23,2.0,industrialization
25202,23,2.0,rules-based
25203,23,2.0,wto
25204,23,2.0,activate
25205,23,2.0,border
25206,23,2.0,enforce
25207,23,2.0,coalition
25208,23,2.0,sme™
25209,23,2.0,hours
25210,23,2.0,operationsincrease
25211,23,2.0,solution
25212,23,2.0,teriba
25213,23,2.0,powers
25214,23,2.0,emergence
25215,23,2.0,omon
25216,23,2.0,ogudu
25217,23,2.0,olamide
25218,23,2.0,orekunrin
25219,23,2.0,igwe
25220,23,2.0,maupe
25221,23,2.0,crucial
25222,23,2.0,discourses
25223,23,2.0,subject
25224,23,2.0,panel
25225,23,2.0,pertaining
25226,23,2.0,mentoring
25227,23,2.0,relations
25228,23,2.0,whilst
25229,23,2.0,?mapping
25230,23,2.0,balogun
25231,23,2.0,onyeche
25232,23,2.0,tifase
25233,23,2.0,okechukwu
25234,23,2.0,oby
25235,23,2.0,ezekwesili
25236,23,2.0,ikechukwu
25237,23,2.0,mni
25238,23,2.0,wole
25239,23,2.0,famurewa
25240,23,2.0,regardless
25241,23,2.0,interests
25242,23,2.0,drives
25243,23,2.0,channels
25244,23,2.0,keynote
25245,23,2.0,changing
25246,23,2.0,audu
25247,23,2.0,afolabi
25248,23,2.0,limiteddiscussion
25249,23,2.0,ayodeji
25250,23,2.0,workshop
25251,23,2.0,engendering
25252,23,2.0,delegates
25253,23,2.0,distilling
25254,23,2.0,sadiq
25255,23,2.0,ali
25256,23,2.0,abiola
25257,23,2.0,patrick
25258,23,2.0,okigbo
25259,23,2.0,nextier
25260,23,2.0,heinrich
25261,23,2.0,stiftung
25262,23,2.0,babatunde
25263,23,2.0,inland
25264,23,2.0,yewande
25265,23,2.0,sadiku
25266,23,2.0,es/ceo
25267,23,2.0,ike
25268,23,2.0,representative
25269,23,2.0,gori
